platform,property_id,title,description,price_etb,subcity,sq_m,bedrooms,bathrooms,is_furnished,url
jiji,,Furnished 2bdrm Apartment in Bole for rent,"90,000 birr/month{phone=0910370512} 
2 bedrooms",,Bole,,2.0,2.0,True,/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-bole-for-rent-x3tEseDvCwEVeW2TaAAGccR9.html
jiji,,Furnished 2bdrm Apartment in Bole for rent,"Area: Gerji
Type: Apartment 
Bedroom: 2
Bathroom: 1
Description: Furnished apartment.",,Bole,,2.0,1.0,True,/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-bole-for-rent-hTHp57w4YE14djTjcqMABYDg.html
jiji,,Furnished 2bdrm Apartment in Bole for rent,"At first floor and fully furnished modern apartment with 24 hours service 
elevator",,Bole,,2.0,2.0,True,/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-bole-for-rent-uCQwZmo37QYdq2ilrslG3xN6.html
jiji,,Furnished 2bdrm Apartment in Kirkos for rent,"Two bedroom fully furnished apartment available for rent around dembel
Two bedroom 
Two bathroom 
One salon
One kitchen 
Wifi
Washing machine 
Elevator 
Backup generator 
Parking 
24/7 security",,Kirkos,,2.0,2.0,True,/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-B4lJPxUkqPSINoTAPqgS2EmI.html
jiji,,5bdrm House in Yeka for rent,"House with Good View: Rent 
__Unfurnished 5 bedrooms
__4 bathrooms 
__2 Modern kitchens
__2 living salons
__3 Service rooms 
__1 maidsroom + bathroom
__1 gueard room + Bathroom 
__Good Size balcony available 
__The house structure: B+G+1 
__Total Size is 500 sqm 
__Price: 3,500$ /Bank rate for birr 
__Location: Megenagna, close to Bellevue Hotel, Addis Ababa, Ethiopia.",,Yeka,,5.0,6.0,True,/yeka/houses-apartments-for-rent/5bdrm-house-in-yeka-for-rent-jZFVnKgpgsv9iAj6wVBSdqPL.html
jiji,,Furnished 2bdrm Apartment in Bole for rent,"Furnished House for rent 
.2 bedrooms 
50,000 per month{phone=0910370512}",,Bole,,2.0,2.0,True,/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-bole-for-rent-xC3fdFr7BZQCkSdiNI8vP1AA.html
jiji,,Furnished 2bdrm Apartment in Bole for rent,This is bole japan close to igloo ice cream2bedroom 2bathroom1kichen 1salon generator elevator parking guards price  bank rate,,Bole,,2.0,2.0,True,/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-bole-for-rent-d4ICiUk8k0FXnQBXlt0CbES8.html
jiji,,"Furnished 3bdrm Townhouse / Terrace in ሰሚት, Kirkos for rent","G+1 
ፍየል ቤት
ለአስፖልት ቅርብ
3 መኝታ
2 ሽንት ቤት
160 ካሬ
90 ሺ ድርድር አለው
ኮሚሽን 10%
ስልክ{phone=0946749336} (wendemu)
In box 
ቅናሽ ዋጋ የቀረቡ ቤቶች ስላሉ 
ቴሌግራም ቻናላችንን ይጎብኙ ይከታተሉ ::
ግሩፕ ላይ ፖስት ያርጉ::
Channel 
 
 
Group 
 ",,Yeka,,3.0,2.0,True,/kirkos/houses-apartments-for-rent/furnished-3bdrm-townhouse-terrace-in-samite-kirkos-for-rent-k679xCjTMJG0upPLXMUKmKYW.html
jiji,,Furnished 3bdrm Apartment in Bole for rent,"Apartment + Art Gallery For Rent 
__Furnished 3 bedrooms
__2 Bathrooms
__1 Maids room + own Bathroom
__2 Modern kitchens (closed/open)
__1 Salon + Dining Space
__Separate laundry room
__Art Gallery, Wifi, Gym & Generator 
__Steam and Suana available 
__All round balcony Avaliable
__Conference and meeting room
__Common rooftop terrace 
__Spa (steam, Sauna, Massage room)
__24/7 security with CCTV cameras
__Common kitchen (for events/parties hosting) 
__the price is all inclusive 
__Contact Us: +
__Location: Bole Olompia, Addis Ababa, Ethiopia.",,Bole,,3.0,3.0,True,/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-bole-for-rent-kSKg4CT2HgdiZzlY0ZaPKQLl.html
jiji,,"Furnished 4bdrm Apartment in አድስ አበባ, Kirkos for rent","Penthouse for rent 
4bedrooms
4bathrooms
Parking space available 
Elevator available 
Nice and clean penthouse 
13th floor
Bole flamingo area",,Bole,,4.0,5.0,True,/kirkos/houses-apartments-for-rent/furnished-4bdrm-apartment-in-adese-ababaa-kirkos-for-rent-5YofERDRMys8Y9qw7NMhQWrj.html
jiji,,"3bdrm Apartment in Addis Abeba, Bole for rent","Apartment for rent 
Luxury unfinished apartment 
3bedroom 
3bathrooms 
Nice and clean apartment 
Parkig space available 
Elevator available",,Bole,,3.0,3.0,True,/bole/houses-apartments-for-rent/3bdrm-apartment-in-addis-abeba-bole-for-rent-oFaArvmNyUXE9sArkLCcRuUy.html
jiji,,3bdrm Apartment in Bole for rent,"Fully Furnished Apartment 
• Location Bole Gazebo square area
• 6th floor
• bedroom: 3
• bathrooms: 3
• Kitchen: open type kitchen 
• Assigned parking Lot
• Backup generator in case of power loss
• 24/7 security service 
• Price: 70,000.00birr
Call{phone=0910049342}",,Bole,,3.0,3.0,True,/bole/houses-apartments-for-rent/3bdrm-apartment-in-bole-for-rent-kOcC8xKeQf2T96TzIKexUV8j.html
jiji,,Furnished 3bdrm Apartment in Bole for rent,"New luxury apartment
Dembel square
ይደውሉ",,Bole,,3.0,2.0,True,/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-bole-for-rent-u56akBYo6lt42rUMLndfbNrC.html
jiji,,"Furnished 3bdrm Apartment in Apartiment, Bole for rent",Good security and parking,,Bole,,3.0,3.0,True,/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-apartiment-bole-for-rent-cKNhPoOBWyrI4RLPV6wpTgmi.html
jiji,,"3bdrm Townhouse / Terrace in Top View, Yeka for rent","Cozy G+1 House up for rent 
* 
* Spacious living room with open kitchen
* 3 bedrooms 
* 2 bathrooms and half bathroom on the ground 
* Master bedroom with beautiful view and balcony
* 3 service quarter rooms with kitchen and bathroom 
* All bedrooms are hardwood floors 
* Garden space with parking for 3 cars
* Price - 1,600$ per month
To schedule a viewing & for more information. 
Phone - +
Email - 
Telegram - 
HighClass_brokers/HC_brokers",,Other,,3.0,3.0,True,/yeka/houses-apartments-for-rent/3bdrm-townhouse-terrace-in-top-view-yeka-for-rent-rBIsuDb9vmGbfgjXvHg2YtSE.html
jiji,,"Furnished 2bdrm Apartment in Adidis Ababa, Kirkos for rent",Luxury apartment in wolo sefer with tow bedroom,,Kirkos,,2.0,2.0,True,/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-adidis-ababa-kirkos-for-rent-eV9blF5QkYR61qIVjjL36LZB.html
jiji,,"Furnished 2bdrm Apartment in Adids Ababa, Bole for rent",Luxury Apartment 2bedroom and 3bathroom bole area,,Bole,,2.0,3.0,True,/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-adids-ababa-bole-for-rent-1piIavspMoLhdBcx9HRirlt4.html
jiji,,"Furnished 2bdrm Apartment in አድስ አበባ, Bole for rent",22 አከባቢ የሚከራይ ገስት ሀዉስ አለ,,Bole,,2.0,1.0,True,/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-adese-ababaa-bole-for-rent-whtaIGHDOnYLMsOkUW0JGu3o.html
jiji,,Furnished 2bdrm Apartment in Kirkos for rent,Two bedroom furnished apartment available for rent around Olimpia,,Kirkos,,2.0,1.0,True,/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-bp3OX3Z3POdsqUDUuxJNoWZd.html
jiji,,"Furnished 2bdrm Apartment in አድስ አበባ, Bole for rent",22 አከባቢ የሚከራይ ገስት ሀዉስ አለ,,Bole,,2.0,1.0,True,/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-adese-ababaa-bole-for-rent-whtaIGHDOnYLMsOkUW0JGu3o.html
jiji,,"Furnished 2bdrm Apartment in Adids Ababa, Bole for rent",Luxury Apartment 2bedroom and 3bathroom bole area,,Bole,,2.0,3.0,True,/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-adids-ababa-bole-for-rent-1piIavspMoLhdBcx9HRirlt4.html
jiji,,"3bdrm Penthouse in Real State, Bole for rent","Good security and parking
Have lifty and generetor
Floor 4",,Bole,,3.0,3.0,True,/bole/houses-apartments-for-rent/3bdrm-penthouse-in-real-state-bole-for-rent-5SlexjwQOxsPPHEdJHbxJzMj.html
jiji,,Furnished 1bdrm Apartment in Bole for rent,"1 bedroom
1 bathroom
1 open kitchen
1 Saloon",,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/furnished-1bdrm-apartment-in-bole-for-rent-mqQCeea6PD0JUUo5qVrgPIQl.html
jiji,,Furnished 4bdrm Townhouse / Terrace in Bole for rent,።g+3 home Rent imperial ።4beds and 6baths ።5living room ።heating fire extinguisher wifi ።dedicated work space ።kitchen ።cinima ።bathtup ።steam and sauna ።7500USD,,Bole,,4.0,6.0,True,/bole/houses-apartments-for-rent/furnished-4bdrm-townhouse-terrace-in-bole-for-rent-dSBfD3bwb7jHXfKWkHB3JrRI.html
jiji,,"1bdrm Apartment in Figa, Bole for rent",This house is on the floor two,,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/1bdrm-apartment-in-figa-bole-for-rent-fQLgxuqQzYxXUiAUvbDWr2te.html
jiji,,"Furnished 3bdrm Apartment in Addis Abebe, Bole for rent",Wosen area three bedroom gest house apartment,,Bole,,3.0,3.0,True,/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-addis-abebe-bole-for-rent-nks6AV9bZ1aQvqFXhKIm9Axm.html
jiji,,"3bdrm Apartment in Addis Abeba, Lideta for rent","3Bedrooms apartments rent
2bathrooms 
1living room 
1close kitchen 
5floor ,elevetore&generator 
+",,Lideta,,3.0,2.0,True,/lideta/houses-apartments-for-rent/3bdrm-apartment-in-addis-abeba-lideta-for-rent-glqkFNHPJRAkhBZdhoOs4dcZ.html
jiji,,3bdrm Apartment in Bole for rent,"5 floor
No elevator
Contact us",,Bole,,3.0,3.0,True,/bole/houses-apartments-for-rent/3bdrm-apartment-in-bole-for-rent-n0ZITvd4w7BocPHuQHZ90ElL.html
jiji,,Furnished 2bdrm Apartment in Bole Atelase for rent,"Location bole atelase 
Price 80,000
For all information call{phone=0938500088}",,Bole,,2.0,1.0,True,/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-bole-atelase-for-rent-9PjZaGOTtxJ6pPLnKrxqXKeH.html
jiji,,3bdrm Apartment in Bole for rent,"የሚከራይ ቤት #ሰሚት ፍየል ቤት አከባቢ
የቤት አይነት: #አፓርትመንት
መኝታ: 3
መታጠቢያ: 2
ደረጃ: 3rd
House ID: R590",,Bole,,3.0,2.0,True,/bole/houses-apartments-for-rent/3bdrm-apartment-in-bole-for-rent-5h9NQGn5pLwxluuQ9BGlBg6c.html
jiji,,"Furnished 3bdrm Apartment in Addis Abeba, Kirkos for rent","3Bedrooms for rent aroud gotera
2bathrooms 
1living room 
1open kitchen 
2,3,4 floors
price 100,000birr 
+",,Kirkos,,3.0,2.0,True,/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-addis-abeba-kirkos-for-rent-AXGhfMYxcDLF1YorL9LpRvev.html
jiji,,Furnished 3bdrm Apartment in Bole for rent,"Fully Furnished Apartment 
• Location Meskel flower area
• 4th floor
• bedroom: 3
• bathrooms: 3
• Kitchen: 
• Assigned parking 
Lot
• Backup generator in case of power loss
• 24/7 security service 
• Wi-Fi 
• Price: 2,500$/month",,Bole,,3.0,3.0,True,/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-bole-for-rent-hY0DQ7GMxgxhqlJ4AYKB0eih.html
jiji,,3bdrm Apartment in Bole for rent,"የሚከራይ ቤት #ሰሚት ፍየል ቤት አከባቢ
የቤት አይነት: #አፓርትመንት
መኝታ: 3
መታጠቢያ: 2
ደረጃ: 3rd
House ID: R590",,Bole,,3.0,2.0,True,/bole/houses-apartments-for-rent/3bdrm-apartment-in-bole-for-rent-5h9NQGn5pLwxluuQ9BGlBg6c.html
jiji,,Furnished 1bdrm Apartment in Bole for rent,"Location bole Atlase
One bade room
One bathroom
For all information call{phone=0938500088}",,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/furnished-1bdrm-apartment-in-bole-for-rent-QqtKu7w3HRoBFlz5AwN5tgy.html
jiji,,Furnished 4bdrm Duplex in Bole for rent,"Fully Furnished penthous Apartment 
• Location Bole Dembel
• 10th floor
• bedroom: 4
• bathrooms: 4
• Kitchen: 2
open type kitchen+ 
• Assigned parking Lot
• Backup generator in case of power loss
• 24/7 security service 
• Wi-Fi 
• Price: 160,000birr /month",,Bole,,4.0,4.0,True,/bole/houses-apartments-for-rent/furnished-4bdrm-duplex-in-bole-for-rent-zS59Jrp1zPJoiwlixo2pQoC3.html
jiji,,"Furnished 2bdrm Apartment in Apartiment, Bole for rent","Good location and security
Floor 2nd
Compound",,Bole,,2.0,2.0,True,/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-apartiment-bole-for-rent-7HY5rU5wPqxYVpzKILvBLXuv.html
jiji,,"Furnished 3bdrm Apartment in 22 Axum, Bole for rent","Very atractive clean and fully furnished apartment ,near to main road ,walking distance from capital hotel,",,Bole,,3.0,2.0,True,/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-22-axum-bole-for-rent-8SeAdn3EqKQy5ClHjS5s5HAs.html
jiji,,"Furnished 3bdrm Apartment in Addis Abeba, Kirkos for rent","3Bedrooms for rent aroud gotera
2bathrooms 
1living room 
1open kitchen 
2,3,4 floors
price 100,000birr 
+",,Kirkos,,3.0,2.0,True,/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-addis-abeba-kirkos-for-rent-AXGhfMYxcDLF1YorL9LpRvev.html
jiji,,"13bdrm Townhouse / Terrace in ፊጋ, Bole for rent","የሚከራይ ጂ+2 ቴራስ ቤት
ፅድት ብሎ የተሰራ አዲስ ቤት 
ቆንጆ የመኖሪያ ሰፈር 
ዋጋ 150 ሺ ብር 
ለተጨማሪ መረጃ 
በ{phone=0910660042} ይደውሉ።",,Bole,,13.0,10.0,True,/bole/houses-apartments-for-rent/13bdrm-townhouse-terrace-in-figaa-bole-for-rent-mjYN6PGMQOWyXkO0iKaQXZSA.html
jiji,,Furnished 3bdrm Apartment in Bole Bolbula for rent,"Location bole Bolbula
Price 90,000
For all information call+",,Bole,,3.0,2.0,True,/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-bole-bolbula-for-rent-kgzHy3HGuVEGyWOULPl5ayuS.html
jiji,,"2bdrm Apartment in Addis Abba, Bole for Rent",Luxury aprtmet for rent in cmc area,,Bole,,2.0,4.0,True,/bole/houses-apartments-for-rent/2bdrm-apartment-in-addis-abba-bole-for-rent-tx7yFRHaCjyuAfGeMP53W9Vy.html
jiji,,"3bdrm Apartment in Addis Abeba, Yeka for rent","Urgent for rent 3bedrooms 
3bathrooms 
1living room 
1kitchen 
8floor 
2Elevator +generator price  with utility 
+",,Other,,3.0,3.0,True,/yeka/houses-apartments-for-rent/3bdrm-apartment-in-addis-abeba-yeka-for-rent-2wsGPfCC14iTYhHH3TOlJyuV.html
jiji,,"Furnished 1bdrm Apartment in Mesekle Flower, Bole for rent","Location mesekle flower
Price 60,000
For all information call{phone=0938500088}",,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/furnished-1bdrm-apartment-in-mesekle-flower-bole-for-rent-uDS2ja40NsrGkqt645mQYsel.html
jiji,,Furnished 3bdrm Apartment in Bole for rent,"Fully Furnished Apartment 
• Location Meskel flower Gazebo square area
• 1th floor
• bedroom: 3
• bathrooms: 3
• Kitchen: 
• Assigned parking 
Lot
• No Backup generator
• 24/7 security service 
• Wi-Fi 
• Price: 1,500$/month
 Contact{phone=0910049342}",,Bole,,3.0,3.0,True,/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-bole-for-rent-9XdgOimiJ27MEssMaeQIVB5m.html
jiji,,"Furnished 8bdrm Apartment in አድስ አበባ, Bole for Rent",ወሰን አከባቢ የሚከራይ ገስት አዉስ አለ ሌግጄሪ ጊቢ ነዉ ጂፕላስ ቱ ነዉ ጊቢዉ ስፋት 1000ካሬ ነዉ,,Bole,,8.0,10.0,True,/bole/houses-apartments-for-rent/furnished-8bdrm-apartment-in-adese-ababaa-bole-for-rent-8cr20RRO4pMwMnmdjbsBVnQo.html
jiji,,"Furnished 2bdrm Apartment in አድስ አበባ, Bole for rent",መስቀል ፍላዎር አከባቢ የሚከራይ ገስት ሀዉስ,,Bole,,2.0,2.0,True,/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-adese-ababaa-bole-for-rent-rVUQxEZb6SWdGNWSbwOAuU3W.html
jiji,,"3bdrm Apartment in አድስ አበባ, Yeka for rent",ሴቼሪ አከባቢ የሚከራይ አፓርታማ አለየሚፈልግ,,Other,,3.0,4.0,True,/yeka/houses-apartments-for-rent/3bdrm-apartment-in-adese-ababaa-yeka-for-rent-zw5EJpTFghibxJF5BrXe3iSc.html
jiji,,"Furnished 2bdrm Apartment in Alsam Real Estate, Bole for rent","13th floor,24/7 water,electricity non stop",,Bole,,2.0,2.0,True,/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-alsam-real-estate-bole-for-rent-aqkeJe2kqNkCy9PB1POueXA.html
jiji,,"Furnished 2bdrm Apartment in አድስ አበባ, Bole for rent",ቦሌ አከባቢ የሚከራይ ገስት ሀዉስ አለ ባለ ሁለት,,Bole,,2.0,3.0,True,/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-adese-ababaa-bole-for-rent-mh3aAWwn5YgXvmC6uy5gXwUD.html
jiji,,Furnished 2bdrm Apartment in Kirkos for rent,"Two bedroom furnished apartment available for rent in bole Peackok 
Two bedroom 
Three bathroom 
One separate kitchen 
One salon
Balcony 
Generator 
Elevator 
Wifi
Washing machine 
Parking 
24/7 security 
Price 1500$ or Bank rate 
Price slightly negotiable
Only for long term",,Bole,,2.0,3.0,True,/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-1AUn6DfnSYC45E9aGSyi8Ywy.html
jiji,,Furnished 2bdrm Apartment in Bole for rent,"Bole Meskel flower
Fully furnished
2 beadroom 
2 bedroom 
Call{phone=0910049342}",,Bole,,2.0,2.0,True,/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-bole-for-rent-5mDhenaCF3Me9bIyGOoT3oOX.html
jiji,,"Furnished 3bdrm Apartment in አድስ አበባ, Bole for rent",Cmc የተባበሩት አከባቢ የሚከራይ አፓርታማ አለ,,Bole,,3.0,3.0,True,/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-adese-ababaa-bole-for-rent-9SKFyxTQXNVU95maWKpbb2pk.html
jiji,,2bdrm Apartment in Bole for rent,"New Luxury Non Furnished Apartment
• Kitchen:
• Assigned parking Lot
• Backup generator in case of power loss
• 24/7 security service 
በከተማችን እምብርት መሀል ቦሌ ሜጋ ላይ ቅንጡ የሆነ አዲስ ባለ ሁለት እቃ የሌለው መኖርያ ለማከራየት አቅረበናል 
call{phone=0910049342} 
ይደውሉልን
 እድልን መጠቀም ብልህነት ነው ;;",,Bole,,2.0,2.0,True,/bole/houses-apartments-for-rent/2bdrm-apartment-in-bole-for-rent-3A9yG9RUHzm3ZKpd1nUt5b0i.html
jiji,,"1bdrm Apartment in Adids Abba, Bole for Rent",Luxury apartment for in cic erea,,Bole,,1.0,2.0,True,/bole/houses-apartments-for-rent/1bdrm-apartment-in-adids-abba-bole-for-rent-kHTtAQ2fL31vJRz4yxE8kv4f.html
jiji,,"Furnished 3bdrm Apartment in Adids Abba, Bole for rent",22local three bedroom thre bathroom,,Bole,,3.0,3.0,True,/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-adids-abba-bole-for-rent-x3oEe7Y3exyw7djaKT4vbLZu.html
jiji,,"Furnished 4bdrm Apartment in ፊጋ, Yeka for rent","በአስቸኳይ የሚሸጥ አፓርታማ
 ፊጋ ኖህ ሪል እስቴት ውስጥ
 ስፋት 152 ካሬሜትር 
 1 ሰሎን
 3 መኝታ ቤት
 3 መታጣቢያ
 2 ክችን፤ኦፕን እና ክሎዝ
 2 የመኪና ማቆምያ አለው 
 ምርጥ መኖርያ ቤት
 ከርሰ ምድር ውሃ ያለው
 ሊፍት ያለው
 የቆሻሻ ማስወገጃ ያለው
 24 ሰአት ጥበቃ ያለው 
 ለመኖሪያ በጣም ምቹና ተወዳጅ ሰፈር 
 ዋጋው .40000 አርባ ሽህ ይባላል ውስን ድርድር{phone=0911383981}",,Other,,4.0,3.0,True,/yeka/houses-apartments-for-rent/furnished-4bdrm-apartment-in-figaa-yeka-for-rent-39L2PJguZsUct68bmmkae52T.html
jiji,,"Furnished 3bdrm Apartment in አድስ አበባ, Bole for rent",መገናኛ አከባቢ የሚከራይ ገስት ሀዉስ አለ ባለ 3መኝታ እና አራት ሺንት ቤት,,Bole,,3.0,4.0,True,/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-adese-ababaa-bole-for-rent-tNUgTSOIauQ4W9CQP0mHxyFV.html
jiji,,"Furnished 8bdrm Apartment in አድስ አበባ, Bole for Rent",ወሰን አከባቢ የሚከራይ ገስት አዉስ አለ ሌግጄሪ ጊቢ ነዉ ጂፕላስ ቱ ነዉ ጊቢዉ ስፋት 1000ካሬ ነዉ,,Bole,,8.0,10.0,True,/bole/houses-apartments-for-rent/furnished-8bdrm-apartment-in-adese-ababaa-bole-for-rent-8cr20RRO4pMwMnmdjbsBVnQo.html
jiji,,"3bdrm Apartment in Luxury Apatiment, Bole for rent","Good security and location 
Have lifty and genoreter
Floor 11",,Bole,,3.0,3.0,True,/bole/houses-apartments-for-rent/3bdrm-apartment-in-luxury-apatiment-bole-for-rent-eJO9t6FyobJ2LRjn2ur0l6ve.html
jiji,,Furnished 6bdrm Apartment in Bole for rent,"Location Bole 
Bad rooms 6
bathroom 6
price 4500 $",,Bole,,6.0,6.0,True,/bole/houses-apartments-for-rent/furnished-6bdrm-apartment-in-bole-for-rent-snLG8YTLLpriGcXx5oLmsLSU.html
jiji,,"3bdrm Apartment in አድስ አበባ, Yeka for rent",ሴቼሪ አከባቢ የሚከራይ አፓርታማ አለየሚፈልግ,,Other,,3.0,4.0,True,/yeka/houses-apartments-for-rent/3bdrm-apartment-in-adese-ababaa-yeka-for-rent-zw5EJpTFghibxJF5BrXe3iSc.html
jiji,,"Furnished 3bdrm Apartment in አድስ አበባ, Kirkos for Rent",ካሳቺስ አከባቢ የሚከራይ ገስት ባለ ሁለት,,Kirkos,,3.0,4.0,True,/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-adese-ababaa-kirkos-for-rent-7nnisU4XagTq2M80m7meO6ia.html
jiji,,"Furnished 4bdrm Apartment in Adids Abba, Bole for Rent",Gurd shola area luxury apartmet guest house modern 4 bedrooms,,Bole,,4.0,4.0,True,/bole/houses-apartments-for-rent/furnished-4bdrm-apartment-in-adids-abba-bole-for-rent-csLRUp3Lv143f4FdL3EeeUE3.html
jiji,,Furnished 3bdrm Apartment in Kirkos for rent,"Three bedroom fully furnished apartment available for rent around dembel
Three bedroom 
Two bathroom 
One salon
One kitchen 
Balcony 
Wifi
washing machine 
Backup generator 
Elevator 
Parking 
24/7 security 
Price 2000$ by bank rate",,Kirkos,,3.0,2.0,True,/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-7xdm9nigYxSB4JNOpXFOp33A.html
jiji,,"2bdrm Apartment in አድስ አበባ, Bole for rent",ካሳ ቺስ አከባቢ የሚከራይ አፓርታማ,,Bole,,2.0,2.0,True,/bole/houses-apartments-for-rent/2bdrm-apartment-in-adese-ababaa-bole-for-rent-yrAhsx4iAPkH3rTXrZpAjhX7.html
jiji,,"Furnished 2bdrm Apartment in Addis Ababa, Bole for rent",Meskel fellower area two bed room apartment rent,,Bole,,2.0,2.0,True,/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-addis-ababa-bole-for-rent-eXVlnbbyzDRpNtqf5of7bIvw.html
jiji,,"3bdrm Apartment in Addis Abeba, Yeka for rent","Urgent for rent 3bedrooms 
3bathrooms 
1living room 
1kitchen 
8floor 
2Elevator +generator price  with utility 
+",,Other,,3.0,3.0,True,/yeka/houses-apartments-for-rent/3bdrm-apartment-in-addis-abeba-yeka-for-rent-2wsGPfCC14iTYhHH3TOlJyuV.html
jiji,,"Furnished 3bdrm Apartment in Addis Ababa, Bole for rent",New household materials and clean apartment,,Bole,,3.0,2.0,True,/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-addis-ababa-bole-for-rent-wamJtM1DJwpttETNSiED3Ci6.html
jiji,,"3bdrm Apartment in Adids Abba, Yeka for rent",Shola area 3bedroom 3bathroom rent,,Other,,3.0,3.0,True,/yeka/houses-apartments-for-rent/3bdrm-apartment-in-adids-abba-yeka-for-rent-mdV9LNFoZnJEpau13PiTEjUT.html
jiji,,"Furnished 3bdrm Apartment in Sunrize, Bole for rent",Semi furnished apartment for rent 100000 bir per month,,Bole,,3.0,3.0,True,/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-sunrize-bole-for-rent-uSBdbhYjMXdsABnJm5axkDA.html
jiji,,"Furnished 2bdrm Apartment in Addis Abba, Bole for Rent",ገስት ሀዉስ ደበል አከባቢ ባለ ሁለት መኝታ አፓርታማ tow bed room aportmet in debel area of Guest huse Comminssion ten percent yikeflali,,Bole,,2.0,3.0,True,/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-addis-abba-bole-for-rent-cXoVIaeLqhLXhpUCm8TRZW2Q.html
jiji,,Furnished 2bdrm Apartment in Bole for rent,"Bole
2bedroom + servant
2bath
1kitchen
1Saloon
ይደውሉልን",,Bole,,2.0,2.0,True,/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-bole-for-rent-3n3tkzuqi6Cam3dVLyNmmMyO.html
jiji,,Furnished 6bdrm Apartment in Bole for rent,"Location Bole 
Bad rooms 6
bathroom 6
price 4500 $",,Bole,,6.0,6.0,True,/bole/houses-apartments-for-rent/furnished-6bdrm-apartment-in-bole-for-rent-snLG8YTLLpriGcXx5oLmsLSU.html
jiji,,"12bdrm Mansion in Privet Property, Yeka for rent",The house is located in a safe and also ease access to road,,Other,,12.0,12.0,True,/yeka/houses-apartments-for-rent/12bdrm-mansion-in-privet-property-yeka-for-rent-ikoOlcXcS941fPaLuNkEwCId.html
jiji,,Furnished 3bdrm Apartment in Bole for rent,"Clean, wifi, washing machine",,Bole,,3.0,2.0,True,/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-bole-for-rent-BqFcpxgjnpe4RuwCbhwPo22r.html
jiji,,Furnished 3bdrm House in Bole for rent,"G+3 fully furnished 
Guest house at ayat 72 
URGENT",,Bole,,3.0,4.0,True,/bole/houses-apartments-for-rent/furnished-3bdrm-house-in-bole-for-rent-k0Lsom0jUBHdGC3Z1WWisA30.html
jiji,,Furnished 2bdrm Apartment in Bole for rent," Apartment + Natural Light: Rent 
__Furnished 2 bedrooms
__3 bathrooms
__1 modern Closed kitchen
__Separate 1 laundry area
__1 Store room
__Underground water source 
__Lift, WIfi, generator avalaible
__2 master bedroom (beds has each bath)
__Price: 2,500$ /Bank rate for birr 
__Contact Us: +
__Location: Bole Atlas, Addis Ababa, Ethiopia
 ",,Bole,,2.0,3.0,True,/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-bole-for-rent-m6RnmYrFTg3JVJMg4IqEY5tp.html
